timestamp;inx;sampleNum;samplePeriodPress;breathRate;filterType;dataType;Samples
1579604668;571;853;75;205;7;1;2488
1579604668;575;853;75;205;7;1;2487
1579604668;579;853;75;205;7;1;2485
1579604668;583;853;75;205;7;1;2482
1579604668;587;853;75;205;7;1;2480
1579604668;591;853;75;205;7;1;2479
1579604668;595;853;75;205;7;1;2478
1579604668;599;853;75;205;7;1;2479
1579604668;603;853;75;205;7;1;2484
1579604669;555;854;75;205;7;1;2492
1579604669;559;854;75;205;7;1;2496
1579604669;563;854;75;205;7;1;2509
1579604669;567;854;75;205;7;1;2524
1579604669;571;854;75;205;7;1;2539
1579604669;575;854;75;205;7;1;2551
1579604669;579;854;75;205;7;1;2564
1579604669;583;854;75;205;7;1;2575
1579604669;587;854;75;205;7;1;2579
1579604669;591;854;75;205;7;1;2591
1579604669;595;854;75;205;7;1;2601
1579604669;599;854;75;205;7;1;2612
1579604669;603;854;75;205;7;1;2619
1579604670;555;855;75;177;7;1;2624
1579604670;559;855;75;177;7;1;2626
1579604670;563;855;75;177;7;1;2625
1579604670;567;855;75;177;7;1;2624
1579604670;571;855;75;177;7;1;2619
1579604670;575;855;75;177;7;1;2613
1579604670;579;855;75;177;7;1;2607
1579604670;583;855;75;177;7;1;2601
1579604670;587;855;75;177;7;1;2593
1579604670;591;855;75;177;7;1;2586
1579604670;595;855;75;177;7;1;2580
1579604670;599;855;75;177;7;1;2573
1579604670;603;855;75;177;7;1;2567
1579604671;555;856;75;177;7;1;2560
1579604671;559;856;75;177;7;1;2552
1579604671;563;856;75;177;7;1;2539
1579604671;567;856;75;177;7;1;2531
1579604671;571;856;75;177;7;1;2525
1579604671;575;856;75;177;7;1;2519
1579604671;579;856;75;177;7;1;2514
1579604671;583;856;75;177;7;1;2509
1579604671;587;856;75;177;7;1;2502
1579604671;591;856;75;177;7;1;2498
1579604671;595;856;75;177;7;1;2495
1579604671;599;856;75;177;7;1;2493
1579604671;603;856;75;177;7;1;2491
1579604672;555;857;75;177;7;1;2490
1579604672;559;857;75;177;7;1;2489
1579604672;563;857;75;177;7;1;2492
1579604672;567;857;75;177;7;1;2502
1579604672;571;857;75;177;7;1;2511
1579604672;575;857;75;177;7;1;2524
1579604672;579;857;75;177;7;1;2536
1579604672;583;857;75;177;7;1;2545
1579604672;587;857;75;177;7;1;2552
1579604672;591;857;75;177;7;1;2565
1579604672;595;857;75;177;7;1;2576
1579604672;599;857;75;177;7;1;2587
1579604672;603;857;75;177;7;1;2595
1579604673;19;858;75;205;7;1;2602
1579604673;23;858;75;205;7;1;2603
1579604673;27;858;75;205;7;1;2605
1579604673;31;858;75;205;7;1;2603
1579604673;35;858;75;205;7;1;2600
1579604673;39;858;75;205;7;1;2596
1579604673;43;858;75;205;7;1;2592
1579604673;47;858;75;205;7;1;2586
1579604673;51;858;75;205;7;1;2580
1579604673;55;858;75;205;7;1;2576
1579604673;59;858;75;205;7;1;2570
1579604673;63;858;75;205;7;1;2565
1579604673;67;858;75;205;7;1;2560
1579604674;555;859;75;205;7;1;2551
1579604674;559;859;75;205;7;1;2541
1579604674;563;859;75;205;7;1;2534
1579604674;567;859;75;205;7;1;2529
1579604674;571;859;75;205;7;1;2523
1579604674;575;859;75;205;7;1;2517
1579604674;579;859;75;205;7;1;2511
1579604674;583;859;75;205;7;1;2503
1579604674;587;859;75;205;7;1;2499
1579604674;591;859;75;205;7;1;2495
1579604674;595;859;75;205;7;1;2492
1579604674;599;859;75;205;7;1;2490
1579604674;603;859;75;205;7;1;2487
1579604675;19;860;75;205;7;1;2485
1579604675;23;860;75;205;7;1;2489
1579604675;27;860;75;205;7;1;2501
1579604675;31;860;75;205;7;1;2514
1579604675;35;860;75;205;7;1;2526
1579604675;39;860;75;205;7;1;2538
1579604675;43;860;75;205;7;1;2544
1579604675;47;860;75;205;7;1;2554
1579604675;51;860;75;205;7;1;2567
1579604675;55;860;75;205;7;1;2576
1579604675;59;860;75;205;7;1;2585
1579604675;63;860;75;205;7;1;2594
1579604675;67;860;75;205;7;1;2602
1579604676;555;861;75;205;7;1;2607
1579604676;559;861;75;205;7;1;2634
1579604676;563;861;75;205;7;1;2644
1579604676;567;861;75;205;7;1;2649
1579604676;571;861;75;205;7;1;2651
1579604676;575;861;75;205;7;1;2644
1579604676;579;861;75;205;7;1;2634
1579604676;583;861;75;205;7;1;2622
1579604676;587;861;75;205;7;1;2613
1579604676;591;861;75;205;7;1;2607
1579604676;595;861;75;205;7;1;2604
1579604676;599;861;75;205;7;1;2601
1579604676;603;861;75;205;7;1;2595
1579604677;555;862;75;205;7;1;2579
1579604677;559;862;75;205;7;1;2569
1579604677;563;862;75;205;7;1;2563
1579604677;567;862;75;205;7;1;2555
1579604677;571;862;75;205;7;1;2548
1579604677;575;862;75;205;7;1;2541
1579604677;579;862;75;205;7;1;2535
1579604677;583;862;75;205;7;1;2529
1579604677;587;862;75;205;7;1;2535
1579604677;591;862;75;205;7;1;2538
1579604677;595;862;75;205;7;1;2545
1579604677;599;862;75;205;7;1;2557
1579604677;603;862;75;205;7;1;2574
1579604678;555;863;75;205;7;1;2571
1579604678;559;863;75;205;7;1;2576
1579604678;563;863;75;205;7;1;2586
1579604678;567;863;75;205;7;1;2584
1579604678;571;863;75;205;7;1;2593
1579604678;575;863;75;205;7;1;2602
1579604678;579;863;75;205;7;1;2613
1579604678;583;863;75;205;7;1;2616
1579604678;587;863;75;205;7;1;2625
1579604678;591;863;75;205;7;1;2632
1579604678;595;863;75;205;7;1;2635
1579604678;599;863;75;205;7;1;2638
1579604678;603;863;75;205;7;1;2635
1579604679;555;864;75;228;7;1;2634
1579604679;559;864;75;228;7;1;2628
1579604679;563;864;75;228;7;1;2634
1579604679;567;864;75;228;7;1;2639
1579604679;571;864;75;228;7;1;2633
1579604679;575;864;75;228;7;1;2629
1579604679;579;864;75;228;7;1;2628
1579604679;583;864;75;228;7;1;2627
1579604679;587;864;75;228;7;1;2620
1579604679;591;864;75;228;7;1;2625
1579604679;595;864;75;228;7;1;2618
1579604679;599;864;75;228;7;1;2625
1579604679;603;864;75;228;7;1;2625
1579604680;555;865;75;727;7;1;2634
1579604680;559;865;75;727;7;1;2635
1579604680;563;865;75;727;7;1;2627
1579604680;567;865;75;727;7;1;2619
1579604680;571;865;75;727;7;1;2615
1579604680;575;865;75;727;7;1;2610
1579604680;579;865;75;727;7;1;2615
1579604680;583;865;75;727;7;1;2617
1579604680;587;865;75;727;7;1;2612
1579604680;591;865;75;727;7;1;2604
1579604680;595;865;75;727;7;1;2605
1579604680;599;865;75;727;7;1;2605
1579604680;603;865;75;727;7;1;2608
1579604681;555;866;75;571;7;1;2609
1579604681;559;866;75;571;7;1;2609
1579604681;563;866;75;571;7;1;2601
1579604681;567;866;75;571;7;1;2599
1579604681;571;866;75;571;7;1;2600
1579604681;575;866;75;571;7;1;2603
1579604681;579;866;75;571;7;1;2607
1579604681;583;866;75;571;7;1;2609
1579604681;587;866;75;571;7;1;2607
1579604681;591;866;75;571;7;1;2603
1579604681;595;866;75;571;7;1;2600
1579604681;599;866;75;571;7;1;2605
1579604681;603;866;75;571;7;1;2606
1579604682;555;867;75;571;7;1;2618
1579604682;559;867;75;571;7;1;2615
1579604682;563;867;75;571;7;1;2614
1579604682;567;867;75;571;7;1;2609
1579604682;571;867;75;571;7;1;2614
1579604682;575;867;75;571;7;1;2625
1579604682;579;867;75;571;7;1;2630
1579604682;583;867;75;571;7;1;2633
1579604682;587;867;75;571;7;1;2630
1579604682;591;867;75;571;7;1;2627
1579604682;595;867;75;571;7;1;2619
1579604682;599;867;75;571;7;1;2615
1579604682;603;867;75;571;7;1;2605
1579604683;555;868;75;888;7;1;2606
1579604683;559;868;75;888;7;1;2608
1579604683;563;868;75;888;7;1;2601
1579604683;567;868;75;888;7;1;2608
1579604683;571;868;75;888;7;1;2612
1579604683;575;868;75;888;7;1;2605
1579604683;579;868;75;888;7;1;2603
1579604683;583;868;75;888;7;1;2605
1579604683;587;868;75;888;7;1;2605
1579604683;591;868;75;888;7;1;2608
1579604683;595;868;75;888;7;1;2593
1579604683;599;868;75;888;7;1;2591
1579604683;603;868;75;888;7;1;2594
1579604684;555;869;75;888;7;1;2597
1579604684;559;869;75;888;7;1;2592
1579604684;563;869;75;888;7;1;2610
1579604684;567;869;75;888;7;1;2592
1579604684;571;869;75;888;7;1;2595
1579604684;575;869;75;888;7;1;2603
1579604684;579;869;75;888;7;1;2613
1579604684;583;869;75;888;7;1;2609
1579604684;587;869;75;888;7;1;2605
1579604684;591;869;75;888;7;1;2606
1579604684;595;869;75;888;7;1;2617
1579604684;599;869;75;888;7;1;2632
1579604684;603;869;75;888;7;1;2634
1579604685;555;870;75;347;7;1;2649
1579604685;559;870;75;347;7;1;2644
1579604685;563;870;75;347;7;1;2661
1579604685;567;870;75;347;7;1;2655
1579604685;571;870;75;347;7;1;2656
1579604685;575;870;75;347;7;1;2640
1579604685;579;870;75;347;7;1;2634
1579604685;583;870;75;347;7;1;2618
1579604685;587;870;75;347;7;1;2613
1579604685;591;870;75;347;7;1;2610
1579604685;595;870;75;347;7;1;2602
1579604685;599;870;75;347;7;1;2596
1579604685;603;870;75;347;7;1;2596
1579604686;801;871;75;347;7;1;2585
1579604686;805;871;75;347;7;1;2577
1579604686;809;871;75;347;7;1;2574
1579604686;813;871;75;347;7;1;2575
1579604686;817;871;75;347;7;1;2576
1579604686;821;871;75;347;7;1;2563
1579604686;825;871;75;347;7;1;2557
1579604686;829;871;75;347;7;1;2554
1579604686;833;871;75;347;7;1;2563
1579604686;837;871;75;347;7;1;2567
1579604686;841;871;75;347;7;1;2592
1579604686;845;871;75;347;7;1;2580
1579604686;849;871;75;347;7;1;2579
1579604687;61;872;75;347;7;1;2590
1579604687;65;872;75;347;7;1;2609
1579604687;69;872;75;347;7;1;2604
1579604687;73;872;75;347;7;1;2620
1579604687;77;872;75;347;7;1;2612
1579604687;81;872;75;347;7;1;2616
1579604687;85;872;75;347;7;1;2624
1579604687;89;872;75;347;7;1;2632
1579604687;93;872;75;347;7;1;2641
1579604687;97;872;75;347;7;1;2661
1579604687;101;872;75;347;7;1;2673
1579604687;105;872;75;347;7;1;2681
1579604687;109;872;75;347;7;1;2686
1579604688;726;873;75;347;7;1;2691
1579604688;730;873;75;347;7;1;2707
1579604688;734;873;75;347;7;1;2706
1579604688;738;873;75;347;7;1;2719
1579604688;742;873;75;347;7;1;2722
1579604688;746;873;75;347;7;1;2727
1579604688;750;873;75;347;7;1;2711
1579604688;754;873;75;347;7;1;2719
1579604688;758;873;75;347;7;1;2702
1579604688;762;873;75;347;7;1;2697
1579604688;766;873;75;347;7;1;2682
1579604688;770;873;75;347;7;1;2674
1579604688;774;873;75;347;7;1;2662
1579604689;276;874;75;195;7;1;2649
1579604689;280;874;75;195;7;1;2636
1579604689;284;874;75;195;7;1;2624
1579604689;288;874;75;195;7;1;2609
1579604689;292;874;75;195;7;1;2597
1579604689;296;874;75;195;7;1;2591
1579604689;300;874;75;195;7;1;2588
1579604689;304;874;75;195;7;1;2575
1579604689;308;874;75;195;7;1;2571
1579604689;312;874;75;195;7;1;2566
1579604689;316;874;75;195;7;1;2562
1579604689;320;874;75;195;7;1;2561
1579604689;324;874;75;195;7;1;2547
1579604690;597;875;75;195;7;1;2542
1579604690;601;875;75;195;7;1;2540
1579604690;605;875;75;195;7;1;2551
1579604690;609;875;75;195;7;1;2564
1579604690;613;875;75;195;7;1;2593
1579604690;617;875;75;195;7;1;2592
1579604690;621;875;75;195;7;1;2607
1579604690;625;875;75;195;7;1;2619
1579604690;629;875;75;195;7;1;2637
1579604690;633;875;75;195;7;1;2641
1579604690;637;875;75;195;7;1;2653
1579604690;641;875;75;195;7;1;2651
1579604690;645;875;75;195;7;1;2669
1579604691;169;876;75;195;7;1;2683
1579604691;173;876;75;195;7;1;2693
1579604691;177;876;75;195;7;1;2684
1579604691;181;876;75;195;7;1;2721
1579604691;185;876;75;195;7;1;2715
1579604691;189;876;75;195;7;1;2732
1579604691;193;876;75;195;7;1;2736
1579604691;197;876;75;195;7;1;2747
1579604691;201;876;75;195;7;1;2746
1579604691;205;876;75;195;7;1;2765
1579604691;209;876;75;195;7;1;2760
1579604691;213;876;75;195;7;1;2773
1579604691;217;876;75;195;7;1;2773
1579604692;597;877;75;166;7;1;2774
1579604692;601;877;75;166;7;1;2764
1579604692;605;877;75;166;7;1;2790
1579604692;609;877;75;166;7;1;2781
1579604692;613;877;75;166;7;1;2778
1579604692;617;877;75;166;7;1;2770
1579604692;621;877;75;166;7;1;2763
1579604692;625;877;75;166;7;1;2749
1579604692;629;877;75;166;7;1;2743
1579604692;633;877;75;166;7;1;2727
1579604692;637;877;75;166;7;1;2719
1579604692;641;877;75;166;7;1;2706
1579604692;645;877;75;166;7;1;2698
1579604693;19;878;75;166;7;1;2693
1579604693;23;878;75;166;7;1;2686
1579604693;27;878;75;166;7;1;2675
1579604693;31;878;75;166;7;1;2665
1579604693;35;878;75;166;7;1;2654
1579604693;39;878;75;166;7;1;2645
1579604693;43;878;75;166;7;1;2632
1579604693;47;878;75;166;7;1;2616
1579604693;51;878;75;166;7;1;2608
1579604693;55;878;75;166;7;1;2595
1579604693;59;878;75;166;7;1;2586
1579604693;63;878;75;166;7;1;2581
1579604693;67;878;75;166;7;1;2586
1579604694;704;879;75;166;7;1;2576
1579604694;708;879;75;166;7;1;2573
1579604694;712;879;75;166;7;1;2575
1579604694;716;879;75;166;7;1;2585
1579604694;720;879;75;166;7;1;2595
1579604694;724;879;75;166;7;1;2583
1579604694;728;879;75;166;7;1;2595
1579604694;732;879;75;166;7;1;2601
1579604694;736;879;75;166;7;1;2620
1579604694;740;879;75;166;7;1;2618
1579604694;744;879;75;166;7;1;2630
1579604694;748;879;75;166;7;1;2635
1579604694;752;879;75;166;7;1;2646
1579604695;40;880;75;166;7;1;2655
1579604695;44;880;75;166;7;1;2683
1579604695;48;880;75;166;7;1;2681
1579604695;52;880;75;166;7;1;2695
1579604695;56;880;75;166;7;1;2698
1579604695;60;880;75;166;7;1;2711
1579604695;64;880;75;166;7;1;2719
1579604695;68;880;75;166;7;1;2724
1579604695;72;880;75;166;7;1;2712
1579604695;76;880;75;166;7;1;2729
1579604695;80;880;75;166;7;1;2728
1579604695;84;880;75;166;7;1;2735
1579604695;88;880;75;166;7;1;2725
1579604696;597;881;75;173;7;1;2721
1579604696;601;881;75;173;7;1;2710
1579604696;605;881;75;173;7;1;2694
1579604696;609;881;75;173;7;1;2680
1579604696;613;881;75;173;7;1;2667
1579604696;617;881;75;173;7;1;2655
1579604696;621;881;75;173;7;1;2644
1579604696;625;881;75;173;7;1;2635
1579604696;629;881;75;173;7;1;2625
1579604696;633;881;75;173;7;1;2614
1579604696;637;881;75;173;7;1;2604
1579604696;641;881;75;173;7;1;2597
1579604696;645;881;75;173;7;1;2594
1579604696;726;882;75;173;7;1;2586
1579604696;730;882;75;173;7;1;2573
1579604696;734;882;75;173;7;1;2566
1579604696;738;882;75;173;7;1;2560
1579604696;742;882;75;173;7;1;2557
1579604696;746;882;75;173;7;1;2562
1579604696;750;882;75;173;7;1;2569
1579604696;754;882;75;173;7;1;2564
1579604696;758;882;75;173;7;1;2568
1579604696;762;882;75;173;7;1;2571
1579604696;766;882;75;173;7;1;2595
1579604696;770;882;75;173;7;1;2594
1579604696;774;882;75;173;7;1;2596
1579604698;597;883;75;173;7;1;2592
1579604698;601;883;75;173;7;1;2612
1579604698;605;883;75;173;7;1;2622
1579604698;609;883;75;173;7;1;2641
1579604698;613;883;75;173;7;1;2640
1579604698;617;883;75;173;7;1;2656
1579604698;621;883;75;173;7;1;2668
1579604698;625;883;75;173;7;1;2678
1579604698;629;883;75;173;7;1;2686
1579604698;633;883;75;173;7;1;2689
1579604698;637;883;75;173;7;1;2683
1579604698;641;883;75;173;7;1;2666
1579604698;645;883;75;173;7;1;2655
1579604699;19;884;75;216;7;1;2645
1579604699;23;884;75;216;7;1;2640
1579604699;27;884;75;216;7;1;2635
1579604699;31;884;75;216;7;1;2626
1579604699;35;884;75;216;7;1;2615
1579604699;39;884;75;216;7;1;2608
1579604699;43;884;75;216;7;1;2603
1579604699;47;884;75;216;7;1;2601
1579604699;51;884;75;216;7;1;2601
1579604699;55;884;75;216;7;1;2590
1579604699;59;884;75;216;7;1;2574
1579604699;63;884;75;216;7;1;2564
1579604699;67;884;75;216;7;1;2553
1579604700;726;885;75;216;7;1;2548
1579604700;730;885;75;216;7;1;2556
1579604700;734;885;75;216;7;1;2554
1579604700;738;885;75;216;7;1;2550
1579604700;742;885;75;216;7;1;2550
1579604700;746;885;75;216;7;1;2553
1579604700;750;885;75;216;7;1;2565
1579604700;754;885;75;216;7;1;2571
1579604700;758;885;75;216;7;1;2579
1579604700;762;885;75;216;7;1;2579
1579604700;766;885;75;216;7;1;2595
1579604700;770;885;75;216;7;1;2604
1579604700;774;885;75;216;7;1;2626
1579604700;597;886;75;216;7;1;2625
1579604700;601;886;75;216;7;1;2645
1579604700;605;886;75;216;7;1;2656
1579604700;609;886;75;216;7;1;2676
1579604700;613;886;75;216;7;1;2690
1579604700;617;886;75;216;7;1;2707
1579604700;621;886;75;216;7;1;2702
1579604700;625;886;75;216;7;1;2709
1579604700;629;886;75;216;7;1;2697
1579604700;633;886;75;216;7;1;2689
1579604700;637;886;75;216;7;1;2675
1579604700;641;886;75;216;7;1;2664
1579604700;645;886;75;216;7;1;2650
1579604701;148;887;75;222;7;1;2643
1579604701;152;887;75;222;7;1;2634
1579604701;156;887;75;222;7;1;2629
1579604701;160;887;75;222;7;1;2622
1579604701;164;887;75;222;7;1;2618
1579604701;168;887;75;222;7;1;2607
1579604701;172;887;75;222;7;1;2593
1579604701;176;887;75;222;7;1;2577
1579604701;180;887;75;222;7;1;2565
1579604701;184;887;75;222;7;1;2555
1579604701;188;887;75;222;7;1;2557
1579604701;192;887;75;222;7;1;2561
1579604701;196;887;75;222;7;1;2565
1579604702;597;888;75;421;7;1;2565
1579604702;601;888;75;421;7;1;2567
1579604702;605;888;75;421;7;1;2561
1579604702;609;888;75;421;7;1;2565
1579604702;613;888;75;421;7;1;2559
1579604702;617;888;75;421;7;1;2562
1579604702;621;888;75;421;7;1;2551
1579604702;625;888;75;421;7;1;2556
1579604702;629;888;75;421;7;1;2556
1579604702;633;888;75;421;7;1;2578
1579604702;637;888;75;421;7;1;2583
1579604702;641;888;75;421;7;1;2623
1579604702;645;888;75;421;7;1;2628
1579604703;54;889;75;727;7;1;2650
1579604703;58;889;75;727;7;1;2641
1579604703;62;889;75;727;7;1;2638
1579604703;66;889;75;727;7;1;2625
1579604703;70;889;75;727;7;1;2617
1579604703;74;889;75;727;7;1;2597
1579604703;78;889;75;727;7;1;2584
1579604703;82;889;75;727;7;1;2568
1579604703;86;889;75;727;7;1;2559
1579604703;90;889;75;727;7;1;2553
1579604703;94;889;75;727;7;1;2553
1579604703;98;889;75;727;7;1;2540
1579604703;102;889;75;727;7;1;2536
1579604704;597;890;75;727;7;1;2530
1579604704;601;890;75;727;7;1;2528
1579604704;605;890;75;727;7;1;2530
1579604704;609;890;75;727;7;1;2526
1579604704;613;890;75;727;7;1;2520
1579604704;617;890;75;727;7;1;2531
1579604704;621;890;75;727;7;1;2543
1579604704;625;890;75;727;7;1;2571
1579604704;629;890;75;727;7;1;2583
1579604704;633;890;75;727;7;1;2631
1579604704;637;890;75;727;7;1;2641
1579604704;641;890;75;727;7;1;2668
1579604704;645;890;75;727;7;1;2675
1579604705;169;891;75;727;7;1;2690
1579604705;173;891;75;727;7;1;2697
1579604705;177;891;75;727;7;1;2724
1579604705;181;891;75;727;7;1;2733
1579604705;185;891;75;727;7;1;2753
1579604705;189;891;75;727;7;1;2757
1579604705;193;891;75;727;7;1;2754
1579604705;197;891;75;727;7;1;2743
1579604705;201;891;75;727;7;1;2745
1579604705;205;891;75;727;7;1;2731
1579604705;209;891;75;727;7;1;2724
1579604705;213;891;75;727;7;1;2714
1579604705;217;891;75;727;7;1;2702
1579604706;597;892;75;266;7;1;2690
1579604706;601;892;75;266;7;1;2679
1579604706;605;892;75;266;7;1;2663
1579604706;609;892;75;266;7;1;2650
1579604706;613;892;75;266;7;1;2635
1579604706;617;892;75;266;7;1;2614
1579604706;621;892;75;266;7;1;2602
1579604706;625;892;75;266;7;1;2597
1579604706;629;892;75;266;7;1;2589
1579604706;633;892;75;266;7;1;2582
1579604706;637;892;75;266;7;1;2575
1579604706;641;892;75;266;7;1;2567
1579604706;645;892;75;266;7;1;2560
1579604707;19;893;75;266;7;1;2557
1579604707;23;893;75;266;7;1;2545
1579604707;27;893;75;266;7;1;2537
1579604707;31;893;75;266;7;1;2531
1579604707;35;893;75;266;7;1;2528
1579604707;39;893;75;266;7;1;2535
1579604707;43;893;75;266;7;1;2555
1579604707;47;893;75;266;7;1;2578
1579604707;51;893;75;266;7;1;2589
1579604707;55;893;75;266;7;1;2610
1579604707;59;893;75;266;7;1;2623
1579604707;63;893;75;266;7;1;2641
1579604707;67;893;75;266;7;1;2647
1579604708;597;894;75;266;7;1;2657
1579604708;601;894;75;266;7;1;2662
1579604708;605;894;75;266;7;1;2678
1579604708;609;894;75;266;7;1;2679
1579604708;613;894;75;266;7;1;2691
1579604708;617;894;75;266;7;1;2697
1579604708;621;894;75;266;7;1;2718
1579604708;625;894;75;266;7;1;2729
1579604708;629;894;75;266;7;1;2740
1579604708;633;894;75;266;7;1;2736
1579604708;637;894;75;266;7;1;2743
1579604708;641;894;75;266;7;1;2738
1579604708;645;894;75;266;7;1;2764
1579604709;19;895;75;177;7;1;2761
1579604709;23;895;75;177;7;1;2762
1579604709;27;895;75;177;7;1;2745
1579604709;31;895;75;177;7;1;2733
1579604709;35;895;75;177;7;1;2720
1579604709;39;895;75;177;7;1;2727
1579604709;43;895;75;177;7;1;2719
1579604709;47;895;75;177;7;1;2720
1579604709;51;895;75;177;7;1;2713
1579604709;55;895;75;177;7;1;2708
1579604709;59;895;75;177;7;1;2705
1579604709;63;895;75;177;7;1;2703
1579604709;67;895;75;177;7;1;2695
1579604710;726;896;75;177;7;1;2699
1579604710;730;896;75;177;7;1;2689
1579604710;734;896;75;177;7;1;2680
1579604710;738;896;75;177;7;1;2673
1579604710;742;896;75;177;7;1;2675
1579604710;746;896;75;177;7;1;2668
1579604710;750;896;75;177;7;1;2664
1579604710;754;896;75;177;7;1;2652
1579604710;758;896;75;177;7;1;2641
1579604710;762;896;75;177;7;1;2632
1579604710;766;896;75;177;7;1;2617
1579604710;770;896;75;177;7;1;2604
1579604710;774;896;75;177;7;1;2596
1579604711;597;897;75;177;7;1;2586
1579604711;601;897;75;177;7;1;2581
1579604711;605;897;75;177;7;1;2587
1579604711;609;897;75;177;7;1;2591
1579604711;613;897;75;177;7;1;2593
1579604711;617;897;75;177;7;1;2598
1579604711;621;897;75;177;7;1;2614
1579604711;625;897;75;177;7;1;2614
1579604711;629;897;75;177;7;1;2636
1579604711;633;897;75;177;7;1;2628
1579604711;637;897;75;177;7;1;2646
1579604711;641;897;75;177;7;1;2654
1579604711;645;897;75;177;7;1;2669
1579604712;169;898;75;200;7;1;2667
1579604712;173;898;75;200;7;1;2675
1579604712;177;898;75;200;7;1;2678
1579604712;181;898;75;200;7;1;2677
1579604712;185;898;75;200;7;1;2662
1579604712;189;898;75;200;7;1;2663
1579604712;193;898;75;200;7;1;2652
1579604712;197;898;75;200;7;1;2650
1579604712;201;898;75;200;7;1;2642
1579604712;205;898;75;200;7;1;2644
1579604712;209;898;75;200;7;1;2637
1579604712;213;898;75;200;7;1;2642
1579604712;217;898;75;200;7;1;2640
1579604713;597;899;75;800;7;1;2643
1579604713;601;899;75;800;7;1;2637
1579604713;605;899;75;800;7;1;2639
1579604713;609;899;75;800;7;1;2635
1579604713;613;899;75;800;7;1;2640
1579604713;617;899;75;800;7;1;2639
1579604713;621;899;75;800;7;1;2631
1579604713;625;899;75;800;7;1;2622
1579604713;629;899;75;800;7;1;2614
1579604713;633;899;75;800;7;1;2600
1579604713;637;899;75;800;7;1;2588
1579604713;641;899;75;800;7;1;2582
1579604713;645;899;75;800;7;1;2580
1579604714;169;900;75;800;7;1;2573
1579604714;173;900;75;800;7;1;2567
1579604714;177;900;75;800;7;1;2559
1579604714;181;900;75;800;7;1;2557
1579604714;185;900;75;800;7;1;2562
1579604714;189;900;75;800;7;1;2546
1579604714;193;900;75;800;7;1;2537
1579604714;197;900;75;800;7;1;2536
1579604714;201;900;75;800;7;1;2541
1579604714;205;900;75;800;7;1;2565
1579604714;209;900;75;800;7;1;2601
1579604714;213;900;75;800;7;1;2625
1579604714;217;900;75;800;7;1;2648
1579604715;576;901;75;800;7;1;2660
1579604715;580;901;75;800;7;1;2683
1579604715;584;901;75;800;7;1;2689
1579604715;588;901;75;800;7;1;2699
1579604715;592;901;75;800;7;1;2693
1579604715;596;901;75;800;7;1;2710
1579604715;600;901;75;800;7;1;2719
1579604715;604;901;75;800;7;1;2733
1579604715;608;901;75;800;7;1;2725
1579604715;612;901;75;800;7;1;2721
1579604715;616;901;75;800;7;1;2708
1579604715;620;901;75;800;7;1;2696
1579604715;624;901;75;800;7;1;2682
1579604716;190;902;75;250;7;1;2673
1579604716;194;902;75;250;7;1;2666
1579604716;198;902;75;250;7;1;2651
1579604716;202;902;75;250;7;1;2629
1579604716;206;902;75;250;7;1;2610
1579604716;210;902;75;250;7;1;2594
1579604716;214;902;75;250;7;1;2580
1579604716;218;902;75;250;7;1;2581
1579604716;222;902;75;250;7;1;2580
1579604716;226;902;75;250;7;1;2567
1579604716;230;902;75;250;7;1;2560
1579604716;234;902;75;250;7;1;2552
1579604716;238;902;75;250;7;1;2547
1579604717;597;903;75;250;7;1;2552
1579604717;601;903;75;250;7;1;2552
1579604717;605;903;75;250;7;1;2555
1579604717;609;903;75;250;7;1;2570
1579604717;613;903;75;250;7;1;2587
1579604717;617;903;75;250;7;1;2616
1579604717;621;903;75;250;7;1;2635
1579604717;625;903;75;250;7;1;2664
1579604717;629;903;75;250;7;1;2679
1579604717;633;903;75;250;7;1;2688
1579604717;637;903;75;250;7;1;2706
1579604717;641;903;75;250;7;1;2713
1579604717;645;903;75;250;7;1;2724
1579604718;19;904;75;250;7;1;2734
1579604718;23;904;75;250;7;1;2740
1579604718;27;904;75;250;7;1;2733
1579604718;31;904;75;250;7;1;2720
1579604718;35;904;75;250;7;1;2709
1579604718;39;904;75;250;7;1;2695
1579604718;43;904;75;250;7;1;2691
1579604718;47;904;75;250;7;1;2681
1579604718;51;904;75;250;7;1;2670
1579604718;55;904;75;250;7;1;2656
1579604718;59;904;75;250;7;1;2648
1579604718;63;904;75;250;7;1;2638
1579604718;67;904;75;250;7;1;2621
1579604719;597;905;75;250;7;1;2606
1579604719;601;905;75;250;7;1;2586
1579604719;605;905;75;250;7;1;2569
1579604719;609;905;75;250;7;1;2564
1579604719;613;905;75;250;7;1;2573
1579604719;617;905;75;250;7;1;2564
1579604719;621;905;75;250;7;1;2562
1579604719;625;905;75;250;7;1;2559
1579604719;629;905;75;250;7;1;2569
1579604719;633;905;75;250;7;1;2576
1579604719;637;905;75;250;7;1;2600
1579604719;641;905;75;250;7;1;2605
1579604719;645;905;75;250;7;1;2640
1579604720;19;906;75;250;7;1;2636
1579604720;23;906;75;250;7;1;2643
1579604720;27;906;75;250;7;1;2643
1579604720;31;906;75;250;7;1;2664
1579604720;35;906;75;250;7;1;2664
1579604720;39;906;75;250;7;1;2682
1579604720;43;906;75;250;7;1;2680
1579604720;47;906;75;250;7;1;2677
1579604720;51;906;75;250;7;1;2669
1579604720;55;906;75;250;7;1;2676
1579604720;59;906;75;250;7;1;2662
1579604720;63;906;75;250;7;1;2655
1579604720;67;906;75;250;7;1;2645
